App Name,App ID,Genre,Installs
Google ニュース – 今日のヘッドライン,com.google.android.apps.magazines,ニュース＆雑誌,"1,000,000,000+"
Google ファミリー リンク,com.google.android.apps.kids.familylink,ツール,"100,000,000+"
Google フォト,com.google.android.apps.photos,写真,"5,000,000,000+"
Google マップ - ナビ、乗換案内,com.google.android.apps.maps,旅行＆地域,"10,000,000,000+"
Google 広告,com.google.android.apps.adwords,ビジネス,"10,000,000+"
Googleカレンダー,com.google.android.calendar,仕事効率化,"5,000,000,000+"
Grab - Taxi & Food Delivery,com.grabtaxi.passenger,旅行＆地域,"100,000,000+"
Grand War 2: 戦争戦略ゲーム,com.napoleon.strategy.war.games,頭脳系,"100,000+"
Green Thumb: Gardening & Farm,games.mousetrap.greenthumb,シミュレーション,"10,000+"
GreenSnap - 植物・花の名前が判る写真共有アプリ,jp.co.aainc.greensnap,ライフスタイル,"1,000,000+"
Grubhub: Food Delivery,com.grubhub.android,フード＆ドリンク,"10,000,000+"
Guru Maps 地図とナビゲーションオフライン,com.bodunov.galileo,旅行＆地域,"1,000,000+"
Gガイド テレビ番組表 テレビ局公認タレント出演情報満載,jp.co.ipg.gguide,動画プレーヤー＆エディタ,"500,000+"
G마켓,com.ebay.kr.gmarket,ショッピング,"10,000,000+"
HAKUNA（ハクナ）-ゆるコミュライブ配信アプリ,com.movefastcompany.bora,エンタメ,"10,000,000+"
HAWA VPN Super VPN Proxy Maste,com.hawa.supervpn,ツール,"500,000+"
HELPO いつでも医療者に相談できるヘルスケアアプリ,com.htkk.push,健康＆フィットネス,"100,000+"
HH cross EVENTS,jp.co.hankyu_hanshin.digitalkoshien,エンタメ,"1,000+"
HIIT | Down Dog,com.downdogapp.hiit,健康＆フィットネス,"1,000,000+"
HOMER Learn & Grow,com.learnwithhomer.webapp,教育,"1,000,000+"
Habitica: タスクをゲーム化しよう,com.habitrpg.android.habitica,仕事効率化,"1,000,000+"
Hago- パーティー、チャット、ゲーム,com.yy.hiyo,ソーシャルネットワーク,"100,000,000+"
Halaビデオチャット&通話,live.hala,通信,"10,000,000+"
Headspace: Mindful Meditation,com.getsomeheadspace.android,健康＆フィットネス,"10,000,000+"
HealthifyMe Weight Loss Coach,com.healthifyme.basic,健康＆フィットネス,"10,000,000+"
HelloTalkハロートーク - 英語韓国語勉強&言語交換,com.hellotalk,教育,"10,000,000+"
Hellopet,com.applepie4.mylittlepet.en,エンタメ,"5,000,000+"
Hevy - Gym Log Workout Tracker,com.hevy,健康＆フィットネス,"1,000,000+"
HiNative(ハイネイティブ) 英語や語学をQ&Aで勉強,com.lang8.hinative,教育,"5,000,000+"
HiPaint  ペイント 、スケッチ 、ドローイング、油絵,com.aige.hipaint,アート＆デザイン,"100,000+"
Hik-Partner Pro (Formerly HPC),com.hikvision.convergence,ツール,"1,000,000+"
History of Art - ヒストリー・オブ・アート,com.historyofart,教育,"50,000+"
HoYoLAB,com.mihoyo.hoyolab,ソーシャルネットワーク,"5,000,000+"
Home Fantasy - Home Design,decoration.smartfunapps.com.deco,ミニゲーム,"1,000,000+"
Homestyler-部屋 レイアウト&インテリアデザイン,com.autodesk.homestyler,住まい＆インテリア,"5,000,000+"
Hometalk - DIY Ideas & Crafts,com.hometalkmobileapp,ライフスタイル,"100,000+"
Honeys(ハニーズ)アプリ -レディースファッション-,jp.co.honeys.honeysApp,ショッピング,"1,000,000+"
Horizon Chase,com.aquiris.horizonchase,レース,"10,000,000+"
Houzz 住まいのデザインアイデア,com.houzz.app,住まい＆インテリア,"10,000,000+"
How do Animals Work?,com.learnyland.animals,教育,"10,000+"
Hulu / フールー　人気ドラマ・映画・アニメなどが見放題,jp.happyon.android,エンタメ,"10,000,000+"
HykeComic-ハイクコミック:フルカラー漫画(マンガ),com.hykecomic.hyke,マンガ,"100,000+"
IKEA,com.ingka.ikea.app,ショッピング,"10,000,000+"
IKO,pl.pkobp.iko,ファイナンス,"5,000,000+"
IMDb Movies & TV,com.imdb.mobile,エンタメ,"100,000,000+"
IRIAM - キャラクターのライブ配信アプリ,jp.co.duo7.vr.iriam,エンタメ,"100,000+"
Identity V,com.netease.idv.googleplay,ロールプレイング,"10,000,000+"
Idle Pet Shelter,com.outloud.petshelter,シミュレーション,"500,000+"
Imou Life,com.mm.android.smartlifeiot,ライフスタイル,"5,000,000+"
InMind VR (Cardboard),com.nivalvr.inmind,教育,"1,000,000+"
InShare - データ 移行、データコピー,sharefiles.sharemusic.shareapps.filetransfer,ツール,"50,000,000+"
InShot - 動画編集＆動画作成＆動画加工,com.camerasideas.instashot,写真,"500,000,000+"
Indeed 求人・バイト・転職・仕事探しはインディード,com.indeed.android.jobsearch,ビジネス,"100,000,000+"
Infinite Flight - フライトシミュレーター,com.fds.infiniteflight,シミュレーション,"5,000,000+"
Infinite Painter,com.brakefield.painter,アート＆デザイン,"10,000,000+"
Insight Timer - 瞑想アプリ,com.spotlightsix.zentimerlite2,健康＆フィットネス,"5,000,000+"
InstaSize-フォトスタジオ画像加工＆コラージュ編集,com.jsdev.instasize,写真,"50,000,000+"
Instagram,com.instagram.android,ソーシャルネットワーク,"1,000,000,000+"
Inter: Pix e Cartão de Crédito,br.com.intermedium,ファイナンス,"10,000,000+"
"Investing.com 投資, 株価, ファイナンス",com.fusionmedia.investing,ファイナンス,"10,000,000+"
Invidyo,tr.com.mobilus.invidyo,動画プレーヤー＆エディタ,"10,000+"
J SPORTSオンデマンド,jp.co.jsportsondemand,スポーツ,"1,000,000+"
J notes-メモ帳・めも・ノート・ PDF,com.jideos.jnotes.overseas.google,仕事効率化,"100,000+"
JRA 競馬場イベント参加アプリ,com.jra_event,スポーツ,"10,000+"
JRA-VAN競馬情報 for Android,jp.jravan.ar,スポーツ,"1,000,000+"
JSバックアップ,jp.co.johospace.backup,ツール,"1,000,000+"
JSバックアップ for I-O DATA,jp.co.johospace.backup.iodata,ツール,"10,000+"
JTB公式／旅行検索・予約確認アプリ,jp.jtb.android.ShukuhakuYoyaku,旅行＆地域,"500,000+"
JW Library,org.jw.jwlibrary.mobile,書籍＆参考書,"10,000,000+"
Jillian Michaels | Fitness App,com.emdigital.jillianmichaels,健康＆フィットネス,"500,000+"
Jira Cloud by Atlassian,com.atlassian.android.jira.core,ビジネス,"1,000,000+"
Johnny's Ticket,jp.johnnys_net.fc_member.ticket,エンタメ,"50,000+"
Joi - ランダムライブビデオチャットアプリ,video.chat.joi,ソーシャルネットワーク,"10,000,000+"
Jooto - タスク・プロジェクト管理ツール,com.jooto.app,仕事効率化,"10,000+"
Juds - ランダムビデオチャットアプリ,videochat.juds,ソーシャルネットワーク,"100,000+"
Jungle Floof - 島でペットのお世話,com.tutotoons.app.junglefloof,教育,"1,000,000+"
JusTalk - ビデオチャットと通話,com.juphoon.justalk,通信,"10,000,000+"
Just Eat - Food Delivery,com.justeat.app.uk,フード＆ドリンク,"10,000,000+"
K-9 Mail,com.fsck.k9,通信,"5,000,000+"
Kasa Smart,com.tplink.kasa_android,ライフスタイル,"5,000,000+"
Kassir.ru: все билеты и афиши,ru.kassir,イベント,"500,000+"
Kawaii Home Design,com.sugastudio.homedecor,シミュレーション,"10,000,000+"
KeepClean,com.appsinnova.android.keepclean,ツール,"100,000,000+"
Keeper パスワードマネージャー＆安全なボルト,com.callpod.android_apps.keeper,仕事効率化,"10,000,000+"
Key Cards GCSE AQA Chemistry,uk.co.simplyeffectiveeducation.key_cards.gcse_chemistry,教育,"1,000+"
KhetiBuddy Home Gardening App,com.aaria.kbh,住まい＆インテリア,"50,000+"
"Kic: Health, Fitness & Recipes",com.kic.kicapp,健康＆フィットネス,"50,000+"
Kids Paint,com.ng_labs.kidspaint,アート＆デザイン,"1,000,000+"
KineMaster - ビデオ編集と制作,com.nexstreaming.app.kinemasterfree,動画プレーヤー＆エディタ,"100,000,000+"
KingDraw: Chemistry Station,com.kingagroot.kingdraw,教育,"500,000+"
Kiss Anime,com.fire.anime.hd.movies,エンタメ,"100,000+"
Kitchen Stories: Easy Recipes,com.ajnsnewmedia.kitchenstories,フード＆ドリンク,"1,000,000+"
Klook：旅行・アクティビティ・ホテル予約アプリ,com.klook,旅行＆地域,"5,000,000+"
Koober: book podcasts,com.koober.app,教育,"1,000,000+"
KptnCook Meal Plan & Recipes,com.kptncook.app.kptncook,フード＆ドリンク,"1,000,000+"
Kuku FM - Audiobooks & Stories,com.vlv.aravali,音楽＆オーディオ,"10,000,000+"
LEGO® DUPLO® DISNEY,com.storytoys.lego.duplo.disney.mickey.and.friends.googleplay,教育,"500,000+"
LG ThinQ,com.lgeha.nuts,ライフスタイル,"50,000,000+"
LINE Camera - 写真編集 ＆ オシャレ加工,jp.naver.linecamera.android,写真,"100,000,000+"
LINE MUSIC 音楽はラインミュージック,jp.linecorp.linemusic.android,音楽＆オーディオ,"10,000,000+"
LINE POP2-暇つぶしパズル・人気パズル/パズルゲーム,com.linecorp.LGLP2,パズル,"10,000,000+"
LINE アンチウイルス,jp.naver.lineantivirus.android,ツール,"5,000,000+"
LINE バブル2-ブラウン&コニーのシューティングパズル,com.linecorp.LGBB2,パズル,"10,000,000+"
LINE プレイ -  世界中の友だちと楽しむアバターライフ,jp.naver.lineplay.android,ソーシャルネットワーク,"10,000,000+"
LINE レンジャー×「モブサイコ100 Ⅲ」コラボ！,com.linecorp.LGRGS,アクション,"10,000,000+"
LINEマンガ,jp.naver.linemanga.android,マンガ,"10,000,000+"
LINE公式アカウント,com.linecorp.lineoa,ビジネス,"5,000,000+"
LINE：ハンディクラフト,com.linecorp.LGSHC08,アーケード,"100,000+"
LIVE QR PLUS,jp.tickebo.ticket.liveqrplus,エンタメ,"100,000+"
LIVE配信とビデオチャットのIVE（イヴ）,com.iveapp.ive,ソーシャルネットワーク,"5,000+"
LOCARI（ロカリ）女性向けのファッションやライフスタイル,com.wondershake.locari,ニュース＆雑誌,"1,000,000+"
LastPass Password Manager,com.lastpass.lpandroid,仕事効率化,"10,000,000+"
Layout from Instagram,com.instagram.layout,写真,"100,000,000+"
Lazada - Online Shopping App!,com.lazada.android,ショッピング,"100,000,000+"
Learn CSS,css.programminig.coding.learn.web.website.style.html.development,教育,"100,000+"
Learn Coding/Programming: Mimo,com.getmimo,教育,"10,000,000+"
Learn HTML,html.programming.learn.web.html5.website.development,教育,"100,000+"
Learn with Sesame Street,com.homer.sesame,教育,"100,000+"
Lemino 映画やドラマ、アニメの見逃し配信などが楽しめる,jp.ne.docomo.lemino.android,エンタメ,"100,000+"
Lemon8 (レモンエイト),com.bd.nproject,ライフスタイル,"5,000,000+"
"Libby, by OverDrive",com.overdrive.mobile.android.libby,書籍＆参考書,"5,000,000+"
Lieferando.de,com.yopeso.lieferando,フード＆ドリンク,"10,000,000+"
Life360－位置情報の共有,com.life360.android.safetymapd,ライフスタイル,"100,000,000+"
Lightroom：写真＆動画エディター・写真映像編集,com.adobe.lrmobile,写真,"100,000,000+"
Likee - Short Video Community,video.like,ソーシャルネットワーク,"500,000,000+"
Ling - 世界共通言語を学ぶ,com.simyasolutions.ling.universal,教育,"100,000+"
LingoDeer -英語・韓国語・中国語などの外国語を学習,com.lingodeer,教育,"10,000,000+"
Lingokids - 遊びながら学ぶ,es.monkimun.lingokids,教育,"10,000,000+"
Lingvano: Sign Language - ASL,com.lingvano.app,教育,"100,000+"
Lingvist：毎日の語学演習で英語をすばやく学ぶ,io.lingvist.android,教育,"1,000,000+"
LinkedIn,com.linkedin.android,ビジネス,"1,000,000,000+"
LinkedInラーニング,com.linkedin.android.learning,教育,"10,000,000+"
LivU - ライブビデオチャット,com.videochat.livu,ソーシャルネットワーク,"50,000,000+"
LiveApp＋,jp.live_app.liveapp.plus,エンタメ,"10,000+"
Logo Maker Plus - グラフィックデザイン,com.logopit.logoplus,写真,"10,000,000+"
Lorex Home,com.mm.android.lorex,ツール,"500,000+"
Ludo Club - Fun Dice Game,com.moonfrog.ludo.club,ボード,"100,000,000+"
Luminary Podcasts & Originals,media.luminary.phone.luminary,エンタメ,"100,000+"
Lynk - Digital Payments,us.lynk.consumer,ファイナンス,"100,000+"
Lトーーク - トーク分析アプリ for LINE,app.tsumuchan.ltalk,ツール,"5,000+"
MAPS.ME: Offline maps GPS Nav,com.mapswithme.maps.pro,旅行＆地域,"50,000,000+"
MARVEL SNAP (マーベル・スナップ),com.nvsgames.snap,頭脳系,"10,000,000+"
MEGA,mega.privacy.android.app,仕事効率化,"100,000,000+"
MENZ-STYLE 公式アプリ(メンズファッション通販),com.menzstyle.app,ショッピング,"1,000+"
MLB,com.bamnetworks.mobile.android.gameday.atbat,スポーツ,"10,000,000+"
MOALA Pocket,fun.moala.pocket,エンタメ,"50,000+"
MONOPOLY,com.marmalade.monopoly,ボード,"1,000,000+"
MONOPOLY GO!,com.scopely.monopolygo,ボード,"10,000,000+"
MP3プレーヤー - 音楽プレーヤー,freemusic.download.musicplayer.mp3player,音楽＆オーディオ,"10,000,000+"
MSN 天気 - 天気予報 & 天気図,com.microsoft.amp.apps.bingweather,天気,"1,000,000+"
MagellanTV Documentaries,com.abide.magellantv,教育,"500,000+"
Magic Fluids,com.magicfluids,エンタメ,"100,000+"
Magic Home Pro,com.zengge.wifi,ライフスタイル,"1,000,000+"
Magisto 動画編集 アプリとムービーメーカー,com.magisto,動画プレーヤー＆エディタ,"50,000,000+"
MailTIme: 安全なチャット 形式のメール,com.mailtime.android,仕事効率化,"1,000,000+"
Mailchimp Email Marketing,com.mailchimp.mailchimp,ビジネス,"1,000,000+"
MakeAvatar,jp.gugenka.makeavatar,エンタメ,"10,000+"
MakeupPlus-写真にメイクが出来る画像編集アプリ,com.meitu.makeup,写真,"50,000,000+"
MapChart,com.whidev.mapchart,アート＆デザイン,"500,000+"
MapMyFitness ワークアウトのトレーナー,com.mapmyfitness.android2,健康＆フィットネス,"1,000,000+"
Mapy.cz navigation & off maps,cz.seznam.mapy,地図＆ナビ,"5,000,000+"
Marvel オールスターバトル,com.kabam.marvelbattle,アクション,"100,000,000+"
Math Makers,com.ululab.numbers,教育,"50,000+"
MathMaster with XtraMath,com.Mathmaster.OneProMath,教育,"100,000+"
Meditation & Relaxation: Guide,com.fitness22.meditation,健康＆フィットネス,"1,000,000+"
Meditation: Lojong,br.com.lojong,健康＆フィットネス,"1,000,000+"
Meditopia: 睡眠・瞑想・マインドフルネス,app.meditasyon,健康＆フィットネス,"10,000,000+"
Meetup: 地域のイベント,com.meetup,ソーシャルネットワーク,"10,000,000+"
MeisterTask - Kanban Tasks,com.meisterlabs.meistertask.native,仕事効率化,"500,000+"
Mercado Libre: Compras Online,com.mercadolibre,ショッピング,"100,000,000+"
Merge Hotel Empire: ホームデザイン,puzzle.merge.hotel.empire,ミニゲーム,"1,000,000+"
Message App: シンプル smsメッセンジャー,com.messaging.textrasms.manager,通信,"10,000,000+"
Messages Light,com.messages.messaging,通信,"1,000,000+"
Messenger,com.facebook.orca,通信,"5,000,000,000+"
Meta Business Suite,com.facebook.pages.app,ビジネス,"100,000,000+"
MetaMask - Blockchain Wallet,io.metamask,ファイナンス,"10,000,000+"
Mi Home,com.xiaomi.smarthome,ライフスタイル,"10,000,000+"
Mi Music,com.miui.player,音楽＆オーディオ,"1,000,000,000+"
Microsoft 365 (Office),com.microsoft.office.officehubrow,仕事効率化,"500,000,000+"
Microsoft OneDrive,com.microsoft.skydrive,仕事効率化,"1,000,000,000+"
Microsoft OneNote: Save Notes,com.microsoft.office.onenote,仕事効率化,"500,000,000+"
Microsoft Outlook,com.microsoft.office.outlook,仕事効率化,"500,000,000+"
Microsoft Outlook Lite,com.microsoft.outlooklite,仕事効率化,"1,000,000+"
Microsoft Start:ニュースなど,com.microsoft.amp.apps.bingnews,ニュース＆雑誌,"5,000,000+"
